requisition_id,candidate_id,department,grade,source,applied_date,offer_date,final_stage,joined_flag,employee_id
REQ0045,CAND00314,Engineering,L5,Recruitment Agency,2022-09-16,,Screened,No,
REQ0045,CAND00315,Engineering,L5,LinkedIn,2022-09-20,2022-11-02,Offered,No,
REQ0046,CAND00316,Engineering,L3,LinkedIn,2021-09-12,2021-10-26,Joined,Yes,EMP0046
REQ0046,CAND00317,Engineering,L3,Recruitment Agency,2021-09-27,,Applied,No,
REQ0046,CAND00318,Engineering,L3,Recruitment Agency,2021-09-01,,Screened,No,
REQ0046,CAND00319,Engineering,L3,Careers Site,2021-10-03,,Applied,No,
REQ0047,CAND00320,Engineering,L5,Campus,2022-09-18,2022-12-15,Joined,Yes,EMP0047
REQ0047,CAND00321,Engineering,L5,Campus,2022-09-13,,Applied,No,
REQ0047,CAND00322,Engineering,L5,LinkedIn,2022-09-27,,Screened,No,
REQ0047,CAND00323,Engineering,L5,Campus,2022-09-12,,Applied,No,
REQ0047,CAND00324,Engineering,L5,Campus,2022-09-18,,Screened,No,
REQ0047,CAND00325,Engineering,L5,LinkedIn,2022-09-27,,Screened,No,
REQ0047,CAND00326,Engineering,L5,Campus,2022-09-07,,Screened,No,
REQ0047,CAND00327,Engineering,L5,Naukri,2022-09-05,,Screened,No,
REQ0047,CAND00328,Engineering,L5,Employee Referral,2022-10-08,,Applied,No,
REQ0047,CAND00329,Engineering,L5,Naukri,2022-10-03,,Applied,No,
REQ0048,CAND00330,Product,L2,Naukri,2021-11-29,2022-03-06,Joined,Yes,EMP0048
REQ0048,CAND00331,Product,L2,Recruitment Agency,2021-11-18,,Applied,No,
REQ0048,CAND00332,Product,L2,Campus,2021-12-19,,Applied,No,
REQ0048,CAND00333,Product,L2,Careers Site,2021-12-02,,Interviewed,No,
REQ0049,CAND00334,Engineering,L2,Recruitment Agency,2023-05-16,2023-07-06,Joined,Yes,EMP0049
REQ0049,CAND00335,Engineering,L2,Careers Site,2023-05-21,,Applied,No,
REQ0049,CAND00336,Engineering,L2,Employee Referral,2023-05-23,2023-06-29,Offered,No,
REQ0049,CAND00337,Engineering,L2,Campus,2023-05-18,,Applied,No,
REQ0049,CAND00338,Engineering,L2,Naukri,2023-05-29,,Applied,No,
REQ0049,CAND00339,Engineering,L2,Employee Referral,2023-06-01,,Screened,No,
REQ0049,CAND00340,Engineering,L2,Employee Referral,2023-05-20,2023-07-02,Offered,No,
REQ0049,CAND00341,Engineering,L2,Campus,2023-05-15,,Applied,No,
REQ0049,CAND00342,Engineering,L2,Naukri,2023-05-20,,Screened,No,
REQ0050,CAND00343,Customer Success,L3,Campus,2023-06-27,2023-08-08,Joined,Yes,EMP0050
REQ0050,CAND00344,Customer Success,L3,LinkedIn,2023-06-30,,Screened,No,
REQ0050,CAND00345,Customer Success,L3,LinkedIn,2023-07-15,,Interviewed,No,
REQ0050,CAND00346,Customer Success,L3,Employee Referral,2023-07-06,2023-08-20,Offered,No,
REQ0050,CAND00347,Customer Success,L3,Employee Referral,2023-07-18,,Applied,No,
REQ0050,CAND00348,Customer Success,L3,LinkedIn,2023-06-16,,Screened,No,
REQ0050,CAND00349,Customer Success,L3,LinkedIn,2023-07-14,,Applied,No,
REQ0050,CAND00350,Customer Success,L3,Recruitment Agency,2023-06-23,,Screened,No,
REQ0050,CAND00351,Customer Success,L3,Careers Site,2023-06-18,,Interviewed,No,
REQ0051,CAND00352,Operations,L1,LinkedIn,2021-07-05,2021-08-09,Joined,Yes,EMP0051
REQ0051,CAND00353,Operations,L1,LinkedIn,2021-07-06,,Screened,No,
REQ0051,CAND00354,Operations,L1,LinkedIn,2021-07-15,,Applied,No,
REQ0051,CAND00355,Operations,L1,Careers Site,2021-07-21,,Applied,No,
REQ0051,CAND00356,Operations,L1,Naukri,2021-06-22,,Screened,No,
REQ0051,CAND00357,Operations,L1,LinkedIn,2021-06-21,,Screened,No,
REQ0051,CAND00358,Operations,L1,Employee Referral,2021-07-21,2021-08-16,Offered,No,
REQ0051,CAND00359,Operations,L1,LinkedIn,2021-07-17,,Screened,No,
REQ0051,CAND00360,Operations,L1,Recruitment Agency,2021-06-21,,Applied,No,
REQ0052,CAND00361,Engineering,L1,Employee Referral,2021-02-18,2021-04-15,Joined,Yes,EMP0052
REQ0052,CAND00362,Engineering,L1,Careers Site,2021-03-01,,Applied,No,
REQ0052,CAND00363,Engineering,L1,Careers Site,2021-02-26,,Screened,No,
REQ0052,CAND00364,Engineering,L1,Campus,2021-02-24,,Applied,No,
REQ0052,CAND00365,Engineering,L1,Campus,2021-02-20,,Screened,No,
REQ0052,CAND00366,Engineering,L1,Recruitment Agency,2021-02-23,,Applied,No,
REQ0052,CAND00367,Engineering,L1,LinkedIn,2021-02-22,,Applied,No,
REQ0052,CAND00368,Engineering,L1,LinkedIn,2021-02-18,,Applied,No,
REQ0052,CAND00369,Engineering,L1,Employee Referral,2021-03-11,2021-04-10,Offered,No,
REQ0053,CAND00370,Finance,L4,Employee Referral,2021-07-10,2021-08-01,Joined,Yes,EMP0053
REQ0053,CAND00371,Finance,L4,Recruitment Agency,2021-07-17,,Interviewed,No,
REQ0053,CAND00372,Finance,L4,LinkedIn,2021-07-24,,Applied,No,
REQ0053,CAND00373,Finance,L4,Employee Referral,2021-07-24,2021-08-20,Offered,No,
REQ0053,CAND00374,Finance,L4,LinkedIn,2021-07-25,,Screened,No,
REQ0053,CAND00375,Finance,L4,Recruitment Agency,2021-07-30,,Interviewed,No,
REQ0053,CAND00376,Finance,L4,Naukri,2021-07-05,,Interviewed,No,
REQ0053,CAND00377,Finance,L4,Careers Site,2021-07-14,,Applied,No,
REQ0053,CAND00378,Finance,L4,Campus,2021-07-13,,Screened,No,
REQ0053,CAND00379,Finance,L4,Campus,2021-07-24,,Screened,No,
REQ0054,CAND00380,Engineering,L1,Careers Site,2019-10-04,2019-11-03,Joined,Yes,EMP0054
REQ0054,CAND00381,Engineering,L1,Campus,2019-10-11,,Applied,No,
REQ0054,CAND00382,Engineering,L1,Employee Referral,2019-09-28,2019-11-10,Offered,No,
REQ0054,CAND00383,Engineering,L1,LinkedIn,2019-10-01,,Interviewed,No,
REQ0054,CAND00384,Engineering,L1,Employee Referral,2019-10-22,2019-11-15,Offered,No,
REQ0054,CAND00385,Engineering,L1,Employee Referral,2019-09-20,,Interviewed,No,
REQ0054,CAND00386,Engineering,L1,Campus,2019-10-25,,Interviewed,No,
REQ0054,CAND00387,Engineering,L1,Recruitment Agency,2019-10-23,,Applied,No,
REQ0054,CAND00388,Engineering,L1,Careers Site,2019-09-29,,Interviewed,No,
REQ0054,CAND00389,Engineering,L1,Employee Referral,2019-10-25,,Screened,No,
REQ0055,CAND00390,Engineering,L3,Recruitment Agency,2022-09-13,2022-10-24,Joined,Yes,EMP0055
REQ0055,CAND00391,Engineering,L3,Employee Referral,2022-09-14,,Interviewed,No,
REQ0055,CAND00392,Engineering,L3,Campus,2022-09-20,,Applied,No,
REQ0055,CAND00393,Engineering,L3,Careers Site,2022-09-13,,Screened,No,
REQ0055,CAND00394,Engineering,L3,Employee Referral,2022-09-28,,Applied,No,
REQ0055,CAND00395,Engineering,L3,LinkedIn,2022-09-15,,Applied,No,
REQ0055,CAND00396,Engineering,L3,Employee Referral,2022-08-30,,Screened,No,
REQ0055,CAND00397,Engineering,L3,LinkedIn,2022-09-18,,Interviewed,No,
REQ0056,CAND00398,Sales,L6,Naukri,2024-09-29,2024-10-19,Joined,Yes,EMP0056
REQ0056,CAND00399,Sales,L6,Campus,2024-09-28,,Screened,No,
REQ0056,CAND00400,Sales,L6,Employee Referral,2024-10-18,2024-11-23,Offered,No,
REQ0056,CAND00401,Sales,L6,Naukri,2024-09-15,,Interviewed,No,
REQ0056,CAND00402,Sales,L6,Naukri,2024-09-28,,Screened,No,
REQ0056,CAND00403,Sales,L6,Careers Site,2024-10-02,,Applied,No,
REQ0057,CAND00404,Engineering,L1,Careers Site,2024-04-12,2024-06-30,Joined,Yes,EMP0057
REQ0057,CAND00405,Engineering,L1,LinkedIn,2024-04-29,,Applied,No,
REQ0057,CAND00406,Engineering,L1,LinkedIn,2024-04-29,2024-05-22,Offered,No,
REQ0057,CAND00407,Engineering,L1,LinkedIn,2024-04-05,2024-05-14,Offered,No,
REQ0057,CAND00408,Engineering,L1,Recruitment Agency,2024-04-15,,Interviewed,No,
REQ0057,CAND00409,Engineering,L1,Recruitment Agency,2024-04-18,,Screened,No,
REQ0057,CAND00410,Engineering,L1,Naukri,2024-05-03,,Screened,No,
REQ0057,CAND00411,Engineering,L1,Careers Site,2024-04-06,,Screened,No,
REQ0057,CAND00412,Engineering,L1,Recruitment Agency,2024-05-01,,Applied,No,
REQ0058,CAND00413,Customer Success,L3,Naukri,2020-05-29,2020-08-14,Joined,Yes,EMP0058
REQ0058,CAND00414,Customer Success,L3,LinkedIn,2020-05-19,,Screened,No,
REQ0058,CAND00415,Customer Success,L3,Naukri,2020-06-19,,Applied,No,
REQ0058,CAND00416,Customer Success,L3,LinkedIn,2020-05-16,,Interviewed,No,
REQ0059,CAND00417,Marketing,L2,Recruitment Agency,2021-08-14,2021-10-28,Joined,Yes,EMP0059
REQ0059,CAND00418,Marketing,L2,Employee Referral,2021-08-21,,Interviewed,No,
REQ0059,CAND00419,Marketing,L2,Careers Site,2021-08-07,,Interviewed,No,
REQ0059,CAND00420,Marketing,L2,Naukri,2021-08-22,,Applied,No,
REQ0059,CAND00421,Marketing,L2,Employee Referral,2021-08-13,,Interviewed,No,
REQ0059,CAND00422,Marketing,L2,Campus,2021-08-04,,Applied,No,
REQ0060,CAND00423,Operations,L1,Campus,2022-03-26,2022-06-06,Joined,Yes,EMP0060
REQ0060,CAND00424,Operations,L1,Employee Referral,2022-03-13,2022-04-04,Offered,No,
REQ0060,CAND00425,Operations,L1,LinkedIn,2022-03-22,2022-04-14,Offered,No,
REQ0060,CAND00426,Operations,L1,Employee Referral,2022-03-13,,Screened,No,
REQ0060,CAND00427,Operations,L1,Campus,2022-03-15,,Applied,No,
REQ0060,CAND00428,Operations,L1,Employee Referral,2022-03-15,,Screened,No,
REQ0060,CAND00429,Operations,L1,Naukri,2022-04-03,,Applied,No,
REQ0060,CAND00430,Operations,L1,LinkedIn,2022-03-27,,Screened,No,
REQ0061,CAND00431,Operations,L5,Recruitment Agency,2019-01-07,2019-02-19,Joined,Yes,EMP0061
REQ0061,CAND00432,Operations,L5,LinkedIn,2018-12-31,,Applied,No,
REQ0061,CAND00433,Operations,L5,Careers Site,2019-01-21,2019-02-22,Offered,No,
REQ0061,CAND00434,Operations,L5,Careers Site,2019-01-22,,Applied,No,
REQ0061,CAND00435,Operations,L5,Employee Referral,2019-01-21,,Screened,No,
REQ0061,CAND00436,Operations,L5,LinkedIn,2019-01-10,,Screened,No,
REQ0061,CAND00437,Operations,L5,Employee Referral,2019-01-13,,Applied,No,
REQ0062,CAND00438,Engineering,L3,LinkedIn,2020-07-20,2020-08-25,Joined,Yes,EMP0062
REQ0062,CAND00439,Engineering,L3,Employee Referral,2020-07-21,2020-08-30,Offered,No,
REQ0062,CAND00440,Engineering,L3,LinkedIn,2020-07-08,,Applied,No,
REQ0062,CAND00441,Engineering,L3,Campus,2020-07-19,,Applied,No,
REQ0062,CAND00442,Engineering,L3,LinkedIn,2020-07-20,,Screened,No,
REQ0062,CAND00443,Engineering,L3,LinkedIn,2020-08-04,,Screened,No,
REQ0062,CAND00444,Engineering,L3,Careers Site,2020-07-11,,Screened,No,
REQ0062,CAND00445,Engineering,L3,Employee Referral,2020-08-02,,Applied,No,
REQ0062,CAND00446,Engineering,L3,LinkedIn,2020-07-25,,Applied,No,
REQ0062,CAND00447,Engineering,L3,LinkedIn,2020-08-07,,Applied,No,
REQ0063,CAND00448,Marketing,L1,Employee Referral,2018-11-02,2019-01-09,Joined,Yes,EMP0063
REQ0063,CAND00449,Marketing,L1,Naukri,2018-11-05,,Applied,No,
REQ0063,CAND00450,Marketing,L1,Campus,2018-11-20,,Interviewed,No,
REQ0063,CAND00451,Marketing,L1,Careers Site,2018-11-06,,Interviewed,No,
REQ0064,CAND00452,Customer Success,L3,Naukri,2023-08-25,2023-11-16,Joined,Yes,EMP0064
REQ0064,CAND00453,Customer Success,L3,Naukri,2023-08-13,,Screened,No,
REQ0064,CAND00454,Customer Success,L3,Campus,2023-08-17,,Screened,No,
REQ0064,CAND00455,Customer Success,L3,Recruitment Agency,2023-08-29,,Screened,No,
REQ0065,CAND00456,Product,L1,Employee Referral,2019-02-07,2019-03-09,Joined,Yes,EMP0065
REQ0065,CAND00457,Product,L1,Naukri,2019-02-09,,Screened,No,
REQ0065,CAND00458,Product,L1,Employee Referral,2019-02-13,,Screened,No,
REQ0065,CAND00459,Product,L1,Naukri,2019-02-17,,Screened,No,
REQ0065,CAND00460,Product,L1,LinkedIn,2019-01-25,,Interviewed,No,
REQ0065,CAND00461,Product,L1,LinkedIn,2019-02-26,,Applied,No,
REQ0065,CAND00462,Product,L1,LinkedIn,2019-02-12,,Applied,No,
REQ0065,CAND00463,Product,L1,LinkedIn,2019-02-20,,Interviewed,No,
REQ0065,CAND00464,Product,L1,Careers Site,2019-01-27,,Applied,No,
REQ0065,CAND00465,Product,L1,Employee Referral,2019-02-01,2019-03-01,Offered,No,
REQ0066,CAND00466,Engineering,L6,Employee Referral,2022-07-12,2022-08-16,Joined,Yes,EMP0066
REQ0066,CAND00467,Engineering,L6,Campus,2022-07-10,,Screened,No,
REQ0066,CAND00468,Engineering,L6,Careers Site,2022-07-08,,Screened,No,
REQ0066,CAND00469,Engineering,L6,Naukri,2022-07-17,,Applied,No,
REQ0066,CAND00470,Engineering,L6,Employee Referral,2022-07-31,,Screened,No,
REQ0066,CAND00471,Engineering,L6,Campus,2022-07-26,,Applied,No,
REQ0066,CAND00472,Engineering,L6,Campus,2022-07-05,,Screened,No,
REQ0066,CAND00473,Engineering,L6,Careers Site,2022-06-29,,Screened,No,
REQ0067,CAND00474,Sales,L4,Recruitment Agency,2019-03-06,2019-03-20,Joined,Yes,EMP0067
REQ0067,CAND00475,Sales,L4,Recruitment Agency,2019-03-16,,Applied,No,
REQ0067,CAND00476,Sales,L4,Naukri,2019-03-26,,Applied,No,
REQ0067,CAND00477,Sales,L4,Campus,2019-03-23,,Applied,No,
REQ0067,CAND00478,Sales,L4,LinkedIn,2019-02-20,,Applied,No,
REQ0067,CAND00479,Sales,L4,Employee Referral,2019-02-26,2019-04-10,Offered,No,
REQ0067,CAND00480,Sales,L4,Employee Referral,2019-03-22,2019-04-23,Offered,No,
REQ0068,CAND00481,Sales,L6,Careers Site,2018-12-19,2019-01-16,Joined,Yes,EMP0068
REQ0068,CAND00482,Sales,L6,Employee Referral,2018-12-22,2019-01-19,Offered,No,
REQ0068,CAND00483,Sales,L6,Campus,2019-01-06,,Applied,No,
REQ0068,CAND00484,Sales,L6,Naukri,2018-12-20,,Applied,No,
REQ0068,CAND00485,Sales,L6,Naukri,2018-12-11,,Screened,No,
REQ0068,CAND00486,Sales,L6,Careers Site,2019-01-03,,Applied,No,
REQ0068,CAND00487,Sales,L6,Careers Site,2018-12-12,,Screened,No,
REQ0068,CAND00488,Sales,L6,Campus,2018-12-10,,Applied,No,
REQ0068,CAND00489,Sales,L6,Recruitment Agency,2018-12-16,,Applied,No,
REQ0068,CAND00490,Sales,L6,LinkedIn,2018-12-06,2019-01-15,Offered,No,
REQ0069,CAND00491,Engineering,L4,Careers Site,2019-12-23,2020-01-19,Joined,Yes,EMP0069
REQ0069,CAND00492,Engineering,L4,Careers Site,2019-12-27,,Interviewed,No,
REQ0069,CAND00493,Engineering,L4,Campus,2020-01-08,,Screened,No,
REQ0069,CAND00494,Engineering,L4,Naukri,2019-12-17,,Screened,No,
REQ0070,CAND00495,Engineering,L2,Naukri,2025-05-03,2025-07-28,Joined,Yes,EMP0070
REQ0070,CAND00496,Engineering,L2,LinkedIn,2025-04-21,,Applied,No,
REQ0070,CAND00497,Engineering,L2,LinkedIn,2025-05-11,,Screened,No,
REQ0070,CAND00498,Engineering,L2,Recruitment Agency,2025-05-23,,Applied,No,
REQ0071,CAND00499,Engineering,L1,Naukri,2019-11-02,2019-12-02,Joined,Yes,EMP0071
REQ0071,CAND00500,Engineering,L1,Employee Referral,2019-10-22,,Applied,No,
REQ0071,CAND00501,Engineering,L1,Employee Referral,2019-11-10,,Screened,No,
REQ0071,CAND00502,Engineering,L1,Recruitment Agency,2019-10-27,,Applied,No,
REQ0071,CAND00503,Engineering,L1,Employee Referral,2019-10-31,,Applied,No,
REQ0071,CAND00504,Engineering,L1,Recruitment Agency,2019-11-02,,Screened,No,
REQ0072,CAND00505,Sales,L1,LinkedIn,2019-05-19,2019-08-02,Joined,Yes,EMP0072
REQ0072,CAND00506,Sales,L1,Campus,2019-06-07,,Applied,No,
REQ0072,CAND00507,Sales,L1,LinkedIn,2019-06-07,,Screened,No,
REQ0072,CAND00508,Sales,L1,Naukri,2019-06-09,,Applied,No,
REQ0072,CAND00509,Sales,L1,Careers Site,2019-05-27,,Screened,No,
REQ0073,CAND00510,Engineering,L5,LinkedIn,2025-07-21,2025-09-23,Joined,Yes,EMP0073
REQ0073,CAND00511,Engineering,L5,LinkedIn,2025-08-08,,Interviewed,No,
REQ0073,CAND00512,Engineering,L5,Employee Referral,2025-07-17,2025-08-27,Offered,No,
REQ0073,CAND00513,Engineering,L5,Employee Referral,2025-07-12,,Screened,No,
REQ0073,CAND00514,Engineering,L5,Recruitment Agency,2025-07-18,,Applied,No,
REQ0073,CAND00515,Engineering,L5,Careers Site,2025-07-18,2025-08-10,Offered,No,
REQ0073,CAND00516,Engineering,L5,Campus,2025-07-22,,Interviewed,No,
REQ0073,CAND00517,Engineering,L5,Recruitment Agency,2025-07-29,,Applied,No,
REQ0073,CAND00518,Engineering,L5,Recruitment Agency,2025-07-13,,Interviewed,No,
REQ0074,CAND00519,Engineering,L2,Campus,2019-01-04,2019-02-23,Joined,Yes,EMP0074
REQ0074,CAND00520,Engineering,L2,Employee Referral,2019-01-17,,Interviewed,No,
REQ0074,CAND00521,Engineering,L2,Naukri,2019-01-20,,Applied,No,
REQ0074,CAND00522,Engineering,L2,LinkedIn,2019-01-11,,Applied,No,
REQ0074,CAND00523,Engineering,L2,LinkedIn,2019-01-08,,Applied,No,
REQ0075,CAND00524,Product,L2,Careers Site,2020-05-13,2020-07-25,Joined,Yes,EMP0075
REQ0075,CAND00525,Product,L2,LinkedIn,2020-05-02,,Screened,No,
REQ0075,CAND00526,Product,L2,Employee Referral,2020-05-07,2020-06-05,Offered,No,
REQ0075,CAND00527,Product,L2,LinkedIn,2020-05-25,,Screened,No,
REQ0075,CAND00528,Product,L2,Campus,2020-05-10,,Interviewed,No,
REQ0075,CAND00529,Product,L2,Naukri,2020-05-27,,Interviewed,No,
REQ0075,CAND00530,Product,L2,Campus,2020-05-29,,Applied,No,
REQ0075,CAND00531,Product,L2,LinkedIn,2020-05-31,,Screened,No,
REQ0075,CAND00532,Product,L2,LinkedIn,2020-05-06,,Screened,No,
REQ0075,CAND00533,Product,L2,Campus,2020-05-22,,Applied,No,
REQ0076,CAND00534,Operations,L4,LinkedIn,2024-02-05,2024-02-17,Joined,Yes,EMP0076
REQ0076,CAND00535,Operations,L4,Employee Referral,2024-02-12,,Screened,No,
REQ0076,CAND00536,Operations,L4,Careers Site,2024-02-07,,Screened,No,
REQ0076,CAND00537,Operations,L4,Campus,2024-02-01,,Screened,No,
REQ0076,CAND00538,Operations,L4,LinkedIn,2024-02-15,,Screened,No,
REQ0076,CAND00539,Operations,L4,Naukri,2024-02-25,,Applied,No,
REQ0076,CAND00540,Operations,L4,Naukri,2024-02-16,,Applied,No,
REQ0076,CAND00541,Operations,L4,LinkedIn,2024-02-24,,Applied,No,
REQ0076,CAND00542,Operations,L4,LinkedIn,2024-02-10,,Applied,No,
REQ0077,CAND00543,Engineering,L5,Campus,2020-11-07,2020-12-11,Joined,Yes,EMP0077
REQ0077,CAND00544,Engineering,L5,Careers Site,2020-11-27,2020-12-28,Offered,No,
REQ0077,CAND00545,Engineering,L5,LinkedIn,2020-11-08,,Interviewed,No,
REQ0077,CAND00546,Engineering,L5,LinkedIn,2020-10-30,,Screened,No,
REQ0077,CAND00547,Engineering,L5,Employee Referral,2020-11-10,,Screened,No,
REQ0077,CAND00548,Engineering,L5,LinkedIn,2020-10-24,,Screened,No,
REQ0077,CAND00549,Engineering,L5,LinkedIn,2020-11-17,,Applied,No,
REQ0078,CAND00550,Finance,L3,Recruitment Agency,2025-11-15,2026-01-02,Joined,Yes,EMP0078
REQ0078,CAND00551,Finance,L3,Recruitment Agency,2025-11-30,,Screened,No,
REQ0078,CAND00552,Finance,L3,LinkedIn,2025-11-25,,Screened,No,
REQ0078,CAND00553,Finance,L3,Campus,2025-11-10,,Applied,No,
REQ0078,CAND00554,Finance,L3,Naukri,2025-11-14,,Applied,No,
REQ0078,CAND00555,Finance,L3,Employee Referral,2025-11-23,2025-12-26,Offered,No,
REQ0078,CAND00556,Finance,L3,Employee Referral,2025-12-05,,Screened,No,
REQ0078,CAND00557,Finance,L3,Campus,2025-11-24,,Applied,No,
REQ0078,CAND00558,Finance,L3,Employee Referral,2025-12-01,2026-01-07,Offered,No,
REQ0079,CAND00559,Sales,L6,Careers Site,2018-11-05,2019-02-07,Joined,Yes,EMP0079
REQ0079,CAND00560,Sales,L6,Campus,2018-11-24,,Applied,No,
REQ0079,CAND00561,Sales,L6,LinkedIn,2018-11-12,2018-12-24,Offered,No,
REQ0079,CAND00562,Sales,L6,Naukri,2018-11-23,,Applied,No,
REQ0079,CAND00563,Sales,L6,LinkedIn,2018-11-22,,Interviewed,No,
REQ0079,CAND00564,Sales,L6,Recruitment Agency,2018-11-15,,Interviewed,No,
REQ0080,CAND00565,Human Resources,L3,Employee Referral,2025-01-30,2025-04-19,Joined,Yes,EMP0080
REQ0080,CAND00566,Human Resources,L3,Naukri,2025-02-19,,Applied,No,
REQ0080,CAND00567,Human Resources,L3,Recruitment Agency,2025-01-25,,Screened,No,
REQ0080,CAND00568,Human Resources,L3,Careers Site,2025-02-11,,Screened,No,
REQ0080,CAND00569,Human Resources,L3,Employee Referral,2025-01-29,2025-03-11,Offered,No,
REQ0080,CAND00570,Human Resources,L3,LinkedIn,2025-02-15,,Applied,No,
REQ0080,CAND00571,Human Resources,L3,Campus,2025-01-31,,Screened,No,
REQ0080,CAND00572,Human Resources,L3,Campus,2025-01-19,,Screened,No,
REQ0080,CAND00573,Human Resources,L3,Campus,2025-02-19,,Applied,No,
REQ0081,CAND00574,Engineering,L4,Campus,2021-05-01,2021-07-25,Joined,Yes,EMP0081
REQ0081,CAND00575,Engineering,L4,LinkedIn,2021-05-15,,Screened,No,
REQ0081,CAND00576,Engineering,L4,LinkedIn,2021-04-18,,Screened,No,
REQ0081,CAND00577,Engineering,L4,Employee Referral,2021-04-26,,Screened,No,
REQ0081,CAND00578,Engineering,L4,LinkedIn,2021-04-22,,Applied,No,
REQ0082,CAND00579,Marketing,L3,LinkedIn,2020-06-21,2020-07-22,Joined,Yes,EMP0082
REQ0082,CAND00580,Marketing,L3,LinkedIn,2020-06-23,2020-08-05,Offered,No,
REQ0082,CAND00581,Marketing,L3,Careers Site,2020-06-07,,Applied,No,
REQ0082,CAND00582,Marketing,L3,Naukri,2020-06-24,,Screened,No,
REQ0082,CAND00583,Marketing,L3,LinkedIn,2020-07-12,,Applied,No,
REQ0082,CAND00584,Marketing,L3,Campus,2020-07-12,,Interviewed,No,
REQ0082,CAND00585,Marketing,L3,Recruitment Agency,2020-07-05,,Interviewed,No,
REQ0083,CAND00586,Engineering,L5,Campus,2021-12-29,2022-03-05,Joined,Yes,EMP0083
REQ0083,CAND00587,Engineering,L5,Employee Referral,2022-01-08,,Interviewed,No,
REQ0083,CAND00588,Engineering,L5,LinkedIn,2021-12-17,,Applied,No,
REQ0083,CAND00589,Engineering,L5,Naukri,2021-12-16,,Applied,No,
REQ0083,CAND00590,Engineering,L5,Recruitment Agency,2022-01-17,,Screened,No,
REQ0083,CAND00591,Engineering,L5,LinkedIn,2022-01-05,,Screened,No,
REQ0083,CAND00592,Engineering,L5,LinkedIn,2022-01-09,,Screened,No,
REQ0083,CAND00593,Engineering,L5,Naukri,2022-01-16,,Screened,No,
REQ0083,CAND00594,Engineering,L5,Recruitment Agency,2022-01-08,,Applied,No,
REQ0083,CAND00595,Engineering,L5,Employee Referral,2021-12-25,,Screened,No,
REQ0084,CAND00596,Engineering,L5,Campus,2022-11-01,2022-12-03,Joined,Yes,EMP0084
REQ0084,CAND00597,Engineering,L5,LinkedIn,2022-11-17,,Applied,No,
REQ0084,CAND00598,Engineering,L5,Naukri,2022-11-19,,Screened,No,
REQ0084,CAND00599,Engineering,L5,Recruitment Agency,2022-10-30,,Screened,No,
REQ0084,CAND00600,Engineering,L5,Recruitment Agency,2022-11-15,,Applied,No,
REQ0084,CAND00601,Engineering,L5,Employee Referral,2022-11-01,2022-11-28,Offered,No,
REQ0084,CAND00602,Engineering,L5,LinkedIn,2022-11-04,,Interviewed,No,
REQ0084,CAND00603,Engineering,L5,Employee Referral,2022-11-15,,Applied,No,
REQ0085,CAND00604,Human Resources,L3,Careers Site,2023-09-30,2023-11-22,Joined,Yes,EMP0085
REQ0085,CAND00605,Human Resources,L3,Recruitment Agency,2023-10-15,,Screened,No,
REQ0085,CAND00606,Human Resources,L3,Recruitment Agency,2023-10-02,,Screened,No,
REQ0085,CAND00607,Human Resources,L3,Employee Referral,2023-10-01,2023-11-12,Offered,No,
REQ0085,CAND00608,Human Resources,L3,Careers Site,2023-10-13,,Screened,No,
REQ0085,CAND00609,Human Resources,L3,Recruitment Agency,2023-10-09,,Applied,No,
REQ0086,CAND00610,Sales,L4,LinkedIn,2021-05-29,2021-07-15,Joined,Yes,EMP0086
