employee_id,month,working_days,days_present,days_absent,leave_type
EMP0315,2026-01,20,17,3,Casual
EMP0317,2026-01,20,19,1,Earned
EMP0318,2026-01,20,20,0,None
EMP0320,2026-01,20,19,1,None
EMP0322,2026-01,20,17,3,Casual
EMP0323,2026-01,20,20,0,None
EMP0324,2026-01,20,17,3,Unpaid
EMP0327,2026-01,20,19,1,Sick
EMP0330,2026-01,20,17,3,Casual
EMP0331,2026-01,20,19,1,None
EMP0332,2026-01,20,19,1,Casual
EMP0333,2026-01,20,17,3,Unpaid
EMP0334,2026-01,20,19,1,Sick
EMP0337,2026-01,20,17,3,Casual
EMP0338,2026-01,20,20,0,None
EMP0339,2026-01,20,18,2,None
EMP0340,2026-01,20,19,1,Unpaid
EMP0343,2026-01,20,17,3,None
EMP0344,2026-01,20,19,1,None
EMP0347,2026-01,20,18,2,Sick
EMP0349,2026-01,20,18,2,Casual
EMP0350,2026-01,20,20,0,None
EMP0351,2026-01,20,18,2,Unpaid
EMP0352,2026-01,20,19,1,Casual
EMP0353,2026-01,20,17,3,Unpaid
EMP0356,2026-01,20,18,2,Sick
EMP0357,2026-01,20,19,1,Earned
EMP0358,2026-01,20,18,2,Sick
EMP0359,2026-01,20,18,2,Unpaid
EMP0361,2026-01,20,19,1,Earned
EMP0362,2026-01,20,16,4,Unpaid
EMP0363,2026-01,20,18,2,Casual
EMP0365,2026-01,20,19,1,Earned
EMP0371,2026-01,20,19,1,Sick
EMP0372,2026-01,20,17,3,None
EMP0374,2026-01,20,17,3,Unpaid
EMP0377,2026-01,20,18,2,Unpaid
EMP0379,2026-01,20,17,3,None
EMP0381,2026-01,20,18,2,Casual
EMP0383,2026-01,20,16,4,Earned
EMP0386,2026-01,20,20,0,None
EMP0387,2026-01,20,20,0,None
EMP0388,2026-01,20,18,2,Casual
EMP0389,2026-01,20,19,1,Casual
EMP0390,2026-01,20,18,2,Sick
EMP0392,2026-01,20,18,2,None
EMP0394,2026-01,20,19,1,Sick
EMP0395,2026-01,20,20,0,None
EMP0396,2026-01,20,17,3,Earned
EMP0397,2026-01,20,17,3,Sick
EMP0398,2026-01,20,19,1,None
EMP0400,2026-01,20,19,1,Earned
EMP0401,2026-01,20,18,2,Unpaid
EMP0402,2026-01,20,17,3,Sick
EMP0403,2026-01,20,18,2,Earned
EMP0404,2026-01,20,18,2,Casual
EMP0405,2026-01,20,19,1,Earned
EMP0407,2026-01,20,20,0,None
EMP0408,2026-01,20,18,2,Casual
EMP0411,2026-01,20,19,1,Casual
EMP0412,2026-01,20,19,1,Unpaid
EMP0415,2026-01,20,17,3,Casual
EMP0416,2026-01,20,18,2,Earned
EMP0417,2026-01,20,18,2,None
EMP0418,2026-01,20,20,0,None
EMP0419,2026-01,20,17,3,Sick
EMP0004,2026-02,20,17,3,Casual
EMP0006,2026-02,20,19,1,None
EMP0007,2026-02,20,17,3,Earned
EMP0009,2026-02,20,18,2,Casual
EMP0010,2026-02,20,18,2,None
EMP0011,2026-02,20,17,3,Sick
EMP0013,2026-02,20,20,0,None
EMP0014,2026-02,20,18,2,Earned
EMP0015,2026-02,20,19,1,Unpaid
EMP0019,2026-02,20,18,2,Earned
EMP0021,2026-02,20,18,2,Unpaid
EMP0023,2026-02,20,16,4,None
EMP0024,2026-02,20,20,0,None
EMP0025,2026-02,20,17,3,Sick
EMP0026,2026-02,20,18,2,Unpaid
EMP0027,2026-02,20,18,2,Earned
EMP0028,2026-02,20,20,0,None
EMP0029,2026-02,20,19,1,Sick
EMP0031,2026-02,20,20,0,None
EMP0035,2026-02,20,20,0,None
EMP0037,2026-02,20,17,3,Earned
EMP0038,2026-02,20,18,2,Casual
EMP0043,2026-02,20,20,0,None
EMP0044,2026-02,20,18,2,Casual
EMP0045,2026-02,20,20,0,None
EMP0046,2026-02,20,20,0,None
EMP0047,2026-02,20,20,0,None
EMP0048,2026-02,20,20,0,None
EMP0050,2026-02,20,18,2,None
EMP0052,2026-02,20,18,2,None
EMP0055,2026-02,20,18,2,Sick
EMP0056,2026-02,20,15,5,Earned
EMP0057,2026-02,20,15,5,Unpaid
EMP0062,2026-02,20,18,2,Sick
EMP0063,2026-02,20,18,2,Unpaid
EMP0064,2026-02,20,18,2,Earned
EMP0065,2026-02,20,18,2,Casual
EMP0066,2026-02,20,19,1,None
EMP0070,2026-02,20,19,1,Sick
EMP0071,2026-02,20,18,2,None
EMP0073,2026-02,20,18,2,Sick
EMP0076,2026-02,20,20,0,None
EMP0077,2026-02,20,20,0,None
EMP0078,2026-02,20,19,1,Earned
EMP0080,2026-02,20,18,2,Casual
EMP0083,2026-02,20,20,0,None
EMP0084,2026-02,20,15,5,Earned
EMP0087,2026-02,20,18,2,None
EMP0088,2026-02,20,16,4,Unpaid
EMP0089,2026-02,20,19,1,None
EMP0092,2026-02,20,19,1,Earned
EMP0094,2026-02,20,18,2,Earned
EMP0097,2026-02,20,16,4,Sick
EMP0098,2026-02,20,17,3,Sick
EMP0099,2026-02,20,19,1,None
EMP0100,2026-02,20,19,1,None
EMP0101,2026-02,20,17,3,Earned
EMP0102,2026-02,20,17,3,Casual
EMP0104,2026-02,20,18,2,Sick
EMP0105,2026-02,20,20,0,None
EMP0106,2026-02,20,18,2,Earned
EMP0107,2026-02,20,19,1,Unpaid
EMP0108,2026-02,20,18,2,Unpaid
EMP0109,2026-02,20,17,3,None
EMP0111,2026-02,20,19,1,Unpaid
EMP0112,2026-02,20,16,4,Sick
EMP0115,2026-02,20,18,2,Unpaid
EMP0117,2026-02,20,18,2,Unpaid
EMP0118,2026-02,20,20,0,None
EMP0120,2026-02,20,20,0,None
EMP0121,2026-02,20,18,2,Earned
EMP0122,2026-02,20,18,2,None
EMP0123,2026-02,20,19,1,Earned
EMP0124,2026-02,20,17,3,Casual
EMP0126,2026-02,20,18,2,None
EMP0130,2026-02,20,18,2,None
EMP0131,2026-02,20,16,4,Casual
EMP0132,2026-02,20,20,0,None
EMP0133,2026-02,20,18,2,Sick
EMP0134,2026-02,20,17,3,Earned
EMP0136,2026-02,20,19,1,Sick
EMP0137,2026-02,20,18,2,Casual
EMP0138,2026-02,20,18,2,Casual
EMP0139,2026-02,20,19,1,Casual
EMP0140,2026-02,20,18,2,Sick
EMP0141,2026-02,20,19,1,None
EMP0142,2026-02,20,20,0,None
EMP0146,2026-02,20,19,1,Sick
EMP0148,2026-02,20,17,3,Sick
EMP0150,2026-02,20,18,2,Sick
EMP0152,2026-02,20,18,2,Earned
EMP0153,2026-02,20,18,2,Unpaid
EMP0154,2026-02,20,18,2,Sick
EMP0155,2026-02,20,20,0,None
EMP0158,2026-02,20,18,2,Unpaid
EMP0159,2026-02,20,19,1,Earned
EMP0162,2026-02,20,20,0,None
EMP0166,2026-02,20,18,2,Earned
EMP0167,2026-02,20,19,1,Sick
EMP0171,2026-02,20,17,3,Earned
EMP0174,2026-02,20,16,4,None
EMP0175,2026-02,20,17,3,Earned
EMP0176,2026-02,20,18,2,Sick
EMP0177,2026-02,20,17,3,Unpaid
EMP0178,2026-02,20,19,1,Unpaid
EMP0179,2026-02,20,18,2,Casual
EMP0181,2026-02,20,16,4,Earned
EMP0182,2026-02,20,18,2,Casual
EMP0183,2026-02,20,19,1,Casual
EMP0185,2026-02,20,18,2,Sick
EMP0189,2026-02,20,18,2,Casual
EMP0191,2026-02,20,20,0,None
EMP0192,2026-02,20,19,1,None
EMP0193,2026-02,20,19,1,Sick
EMP0194,2026-02,20,18,2,Casual
EMP0196,2026-02,20,18,2,Casual
EMP0198,2026-02,20,20,0,None
EMP0199,2026-02,20,20,0,None
EMP0200,2026-02,20,15,5,None
EMP0202,2026-02,20,18,2,Sick
EMP0205,2026-02,20,19,1,Earned
EMP0206,2026-02,20,16,4,Sick
EMP0208,2026-02,20,19,1,Casual
EMP0211,2026-02,20,16,4,Sick
EMP0212,2026-02,20,18,2,Earned
EMP0214,2026-02,20,19,1,Sick
EMP0215,2026-02,20,19,1,None
EMP0216,2026-02,20,18,2,Earned
EMP0217,2026-02,20,19,1,Earned
EMP0218,2026-02,20,18,2,Unpaid
EMP0220,2026-02,20,20,0,None
EMP0221,2026-02,20,19,1,Casual
EMP0222,2026-02,20,19,1,Earned
EMP0223,2026-02,20,16,4,Sick
EMP0224,2026-02,20,18,2,Unpaid
EMP0225,2026-02,20,19,1,Unpaid
EMP0228,2026-02,20,19,1,None
EMP0229,2026-02,20,20,0,None
EMP0232,2026-02,20,18,2,None
EMP0234,2026-02,20,18,2,Casual
EMP0236,2026-02,20,20,0,None
EMP0237,2026-02,20,19,1,Unpaid
EMP0238,2026-02,20,18,2,Earned
EMP0239,2026-02,20,17,3,Sick
EMP0241,2026-02,20,19,1,Sick
EMP0242,2026-02,20,19,1,Earned
EMP0245,2026-02,20,17,3,Unpaid
EMP0246,2026-02,20,19,1,Unpaid
EMP0248,2026-02,20,20,0,None
EMP0249,2026-02,20,19,1,None
EMP0250,2026-02,20,19,1,Earned
EMP0252,2026-02,20,15,5,None
EMP0253,2026-02,20,20,0,None
EMP0255,2026-02,20,20,0,None
EMP0257,2026-02,20,20,0,None
EMP0262,2026-02,20,17,3,Casual
EMP0263,2026-02,20,19,1,Unpaid
EMP0265,2026-02,20,18,2,Sick
EMP0266,2026-02,20,19,1,Casual
EMP0267,2026-02,20,20,0,None
EMP0268,2026-02,20,18,2,Casual
EMP0270,2026-02,20,20,0,None
EMP0271,2026-02,20,18,2,Earned
EMP0274,2026-02,20,19,1,Earned
EMP0277,2026-02,20,20,0,None
EMP0278,2026-02,20,18,2,Casual
EMP0280,2026-02,20,20,0,None
EMP0282,2026-02,20,17,3,Sick
EMP0283,2026-02,20,20,0,None
EMP0288,2026-02,20,20,0,None
EMP0292,2026-02,20,18,2,Earned
EMP0293,2026-02,20,19,1,Unpaid
EMP0294,2026-02,20,19,1,Unpaid
EMP0295,2026-02,20,20,0,None
EMP0296,2026-02,20,17,3,Unpaid
EMP0298,2026-02,20,19,1,None
EMP0299,2026-02,20,17,3,None
EMP0300,2026-02,20,17,3,Unpaid
EMP0305,2026-02,20,18,2,Casual
EMP0306,2026-02,20,19,1,Earned
EMP0307,2026-02,20,18,2,None
EMP0309,2026-02,20,19,1,Sick
EMP0310,2026-02,20,18,2,Casual
EMP0311,2026-02,20,20,0,None
EMP0312,2026-02,20,20,0,None
EMP0315,2026-02,20,16,4,Sick
EMP0317,2026-02,20,18,2,Earned
EMP0318,2026-02,20,18,2,None
EMP0320,2026-02,20,17,3,Earned
EMP0322,2026-02,20,17,3,Earned
EMP0323,2026-02,20,18,2,Earned
EMP0324,2026-02,20,19,1,Earned
EMP0327,2026-02,20,17,3,Unpaid
EMP0330,2026-02,20,17,3,Sick
EMP0331,2026-02,20,18,2,Sick
EMP0332,2026-02,20,17,3,Unpaid
EMP0333,2026-02,20,18,2,Unpaid
EMP0334,2026-02,20,20,0,None
EMP0337,2026-02,20,17,3,Sick
EMP0338,2026-02,20,17,3,Casual
EMP0339,2026-02,20,20,0,None
EMP0340,2026-02,20,20,0,None
EMP0343,2026-02,20,16,4,Earned
EMP0344,2026-02,20,18,2,None
EMP0347,2026-02,20,17,3,Unpaid
EMP0349,2026-02,20,20,0,None
EMP0350,2026-02,20,19,1,Unpaid
EMP0351,2026-02,20,17,3,Unpaid
EMP0352,2026-02,20,17,3,None
EMP0353,2026-02,20,19,1,Earned
EMP0356,2026-02,20,17,3,Casual
EMP0357,2026-02,20,18,2,Unpaid
EMP0358,2026-02,20,18,2,None
EMP0359,2026-02,20,17,3,Earned
EMP0361,2026-02,20,20,0,None
EMP0362,2026-02,20,17,3,None
EMP0363,2026-02,20,20,0,None
EMP0365,2026-02,20,18,2,None
EMP0371,2026-02,20,20,0,None
EMP0372,2026-02,20,19,1,Unpaid
EMP0374,2026-02,20,18,2,Casual
EMP0377,2026-02,20,18,2,Sick
EMP0379,2026-02,20,18,2,Sick
EMP0381,2026-02,20,20,0,None
EMP0383,2026-02,20,18,2,Casual
EMP0386,2026-02,20,20,0,None
EMP0387,2026-02,20,18,2,Earned
EMP0388,2026-02,20,19,1,Unpaid
EMP0389,2026-02,20,19,1,Casual
EMP0390,2026-02,20,17,3,Earned
EMP0392,2026-02,20,17,3,Casual
EMP0394,2026-02,20,20,0,None
EMP0395,2026-02,20,18,2,Sick
EMP0396,2026-02,20,20,0,None
EMP0397,2026-02,20,19,1,None
EMP0398,2026-02,20,16,4,Casual
EMP0400,2026-02,20,20,0,None
EMP0401,2026-02,20,20,0,None
EMP0402,2026-02,20,18,2,Casual
EMP0403,2026-02,20,16,4,None
EMP0404,2026-02,20,17,3,Sick
EMP0405,2026-02,20,17,3,Sick
EMP0407,2026-02,20,17,3,None
EMP0408,2026-02,20,18,2,Casual
EMP0411,2026-02,20,19,1,Unpaid
EMP0412,2026-02,20,19,1,Earned
EMP0415,2026-02,20,19,1,Earned
EMP0416,2026-02,20,19,1,Casual
EMP0417,2026-02,20,17,3,Earned
EMP0418,2026-02,20,16,4,Earned
EMP0419,2026-02,20,18,2,Casual
EMP0004,2026-03,20,17,3,Unpaid
EMP0006,2026-03,20,18,2,Earned
EMP0007,2026-03,20,18,2,None
EMP0009,2026-03,20,20,0,None
EMP0010,2026-03,20,19,1,Earned
EMP0011,2026-03,20,17,3,Unpaid
EMP0013,2026-03,20,20,0,None
EMP0014,2026-03,20,19,1,Unpaid
EMP0015,2026-03,20,19,1,None
EMP0019,2026-03,20,15,5,Unpaid
EMP0021,2026-03,20,19,1,None
EMP0023,2026-03,20,17,3,Unpaid
EMP0024,2026-03,20,19,1,Unpaid
EMP0025,2026-03,20,20,0,None
EMP0026,2026-03,20,17,3,Earned
EMP0027,2026-03,20,18,2,Sick
EMP0028,2026-03,20,20,0,None
EMP0029,2026-03,20,18,2,None
EMP0031,2026-03,20,17,3,Unpaid
EMP0035,2026-03,20,18,2,Sick
EMP0036,2026-03,20,20,0,None
EMP0037,2026-03,20,19,1,Casual
EMP0038,2026-03,20,18,2,Unpaid
EMP0043,2026-03,20,19,1,Earned
EMP0044,2026-03,20,18,2,Sick
EMP0045,2026-03,20,20,0,None
EMP0046,2026-03,20,20,0,None
EMP0047,2026-03,20,18,2,Casual
EMP0048,2026-03,20,19,1,Casual
EMP0050,2026-03,20,18,2,None
EMP0052,2026-03,20,18,2,None
EMP0055,2026-03,20,20,0,None
EMP0056,2026-03,20,16,4,Casual
EMP0057,2026-03,20,17,3,Casual
EMP0062,2026-03,20,19,1,Casual
EMP0063,2026-03,20,19,1,Casual
EMP0064,2026-03,20,19,1,Unpaid
EMP0065,2026-03,20,18,2,Earned
EMP0066,2026-03,20,17,3,Sick
EMP0070,2026-03,20,18,2,None
EMP0071,2026-03,20,20,0,None
EMP0073,2026-03,20,17,3,Sick
EMP0076,2026-03,20,19,1,None
EMP0077,2026-03,20,18,2,None
EMP0078,2026-03,20,20,0,None
EMP0080,2026-03,20,18,2,Earned
EMP0083,2026-03,20,19,1,Unpaid
EMP0084,2026-03,20,18,2,Earned
EMP0087,2026-03,20,19,1,Unpaid
EMP0088,2026-03,20,17,3,Sick
EMP0089,2026-03,20,19,1,Casual
EMP0092,2026-03,20,16,4,Sick
EMP0094,2026-03,20,19,1,Earned
EMP0097,2026-03,20,18,2,Sick
EMP0098,2026-03,20,18,2,Unpaid
EMP0099,2026-03,20,20,0,None
EMP0100,2026-03,20,20,0,None
EMP0101,2026-03,20,16,4,Earned
EMP0102,2026-03,20,16,4,Sick
EMP0104,2026-03,20,19,1,None
EMP0105,2026-03,20,18,2,Sick
EMP0106,2026-03,20,17,3,None
EMP0107,2026-03,20,20,0,None
EMP0108,2026-03,20,17,3,Unpaid
EMP0111,2026-03,20,19,1,Unpaid
EMP0112,2026-03,20,17,3,Casual
EMP0113,2026-03,20,20,0,None
EMP0115,2026-03,20,20,0,None
EMP0117,2026-03,20,18,2,Earned
EMP0118,2026-03,20,16,4,None
EMP0120,2026-03,20,18,2,Unpaid
EMP0121,2026-03,20,17,3,Casual
EMP0122,2026-03,20,19,1,Casual
EMP0123,2026-03,20,18,2,Unpaid
EMP0124,2026-03,20,18,2,None
EMP0126,2026-03,20,19,1,None
EMP0130,2026-03,20,20,0,None
EMP0131,2026-03,20,17,3,None
EMP0132,2026-03,20,19,1,Unpaid
EMP0133,2026-03,20,18,2,Sick
EMP0134,2026-03,20,20,0,None
EMP0136,2026-03,20,13,7,Earned
EMP0137,2026-03,20,18,2,Earned
EMP0138,2026-03,20,18,2,Earned
EMP0139,2026-03,20,18,2,Unpaid
EMP0140,2026-03,20,15,5,None
EMP0141,2026-03,20,18,2,Casual
EMP0142,2026-03,20,19,1,Earned
EMP0146,2026-03,20,19,1,Sick
EMP0148,2026-03,20,20,0,None
EMP0149,2026-03,20,20,0,None
EMP0150,2026-03,20,18,2,Earned
EMP0152,2026-03,20,18,2,Earned
EMP0153,2026-03,20,17,3,Unpaid
EMP0154,2026-03,20,18,2,Unpaid
EMP0155,2026-03,20,20,0,None
EMP0158,2026-03,20,19,1,Unpaid
EMP0159,2026-03,20,20,0,None
EMP0162,2026-03,20,18,2,Earned
EMP0166,2026-03,20,19,1,Earned
EMP0167,2026-03,20,17,3,Casual
EMP0171,2026-03,20,19,1,Casual
EMP0174,2026-03,20,17,3,None
EMP0175,2026-03,20,16,4,Sick
EMP0176,2026-03,20,19,1,Unpaid
EMP0177,2026-03,20,16,4,Casual
EMP0178,2026-03,20,20,0,None
EMP0179,2026-03,20,18,2,Unpaid
EMP0181,2026-03,20,19,1,Sick
EMP0182,2026-03,20,15,5,Earned
EMP0183,2026-03,20,19,1,Casual
EMP0185,2026-03,20,17,3,None
EMP0189,2026-03,20,16,4,Sick
EMP0191,2026-03,20,19,1,Sick
EMP0192,2026-03,20,19,1,Casual
EMP0193,2026-03,20,20,0,None
EMP0194,2026-03,20,19,1,Unpaid
EMP0196,2026-03,20,19,1,Casual
EMP0198,2026-03,20,20,0,None
EMP0199,2026-03,20,19,1,Unpaid
EMP0200,2026-03,20,19,1,Unpaid
EMP0202,2026-03,20,19,1,None
EMP0205,2026-03,20,19,1,None
EMP0206,2026-03,20,18,2,Casual
EMP0208,2026-03,20,17,3,Sick
EMP0211,2026-03,20,18,2,None
EMP0214,2026-03,20,17,3,Unpaid
EMP0215,2026-03,20,20,0,None
EMP0216,2026-03,20,17,3,Casual
EMP0217,2026-03,20,18,2,Sick
EMP0218,2026-03,20,19,1,Unpaid
EMP0220,2026-03,20,20,0,None
EMP0221,2026-03,20,19,1,Unpaid
EMP0222,2026-03,20,18,2,Unpaid
EMP0223,2026-03,20,19,1,Sick
EMP0224,2026-03,20,18,2,None
EMP0225,2026-03,20,18,2,Earned
EMP0228,2026-03,20,17,3,Casual
EMP0229,2026-03,20,19,1,Unpaid
EMP0232,2026-03,20,19,1,Sick
EMP0234,2026-03,20,14,6,None
EMP0236,2026-03,20,17,3,Unpaid
EMP0237,2026-03,20,18,2,Casual
EMP0238,2026-03,20,16,4,Unpaid
EMP0239,2026-03,20,19,1,Unpaid
EMP0241,2026-03,20,19,1,Sick
EMP0242,2026-03,20,17,3,Sick
EMP0245,2026-03,20,19,1,Sick
EMP0246,2026-03,20,20,0,None
EMP0248,2026-03,20,18,2,None
EMP0249,2026-03,20,20,0,None
EMP0250,2026-03,20,19,1,Unpaid
EMP0252,2026-03,20,16,4,None
EMP0253,2026-03,20,18,2,Unpaid
EMP0255,2026-03,20,19,1,Sick
EMP0257,2026-03,20,20,0,None
EMP0262,2026-03,20,17,3,None
EMP0263,2026-03,20,19,1,Unpaid
EMP0265,2026-03,20,17,3,Sick
EMP0266,2026-03,20,20,0,None
EMP0267,2026-03,20,16,4,Unpaid
EMP0268,2026-03,20,19,1,Unpaid
EMP0270,2026-03,20,19,1,Unpaid
EMP0271,2026-03,20,18,2,Casual
EMP0274,2026-03,20,17,3,None
EMP0277,2026-03,20,20,0,None
EMP0278,2026-03,20,18,2,None
EMP0280,2026-03,20,20,0,None
EMP0282,2026-03,20,18,2,Unpaid
EMP0283,2026-03,20,18,2,Earned
EMP0288,2026-03,20,19,1,Casual
EMP0292,2026-03,20,17,3,Unpaid
EMP0293,2026-03,20,20,0,None
EMP0294,2026-03,20,19,1,Earned
EMP0295,2026-03,20,19,1,Sick
EMP0296,2026-03,20,17,3,Earned
EMP0298,2026-03,20,19,1,Casual
EMP0299,2026-03,20,16,4,Casual
EMP0300,2026-03,20,18,2,None
EMP0305,2026-03,20,20,0,None
EMP0306,2026-03,20,19,1,None
EMP0307,2026-03,20,16,4,None
EMP0308,2026-03,20,20,0,None
EMP0309,2026-03,20,20,0,None
EMP0310,2026-03,20,19,1,None
EMP0311,2026-03,20,20,0,None
EMP0312,2026-03,20,20,0,None
EMP0315,2026-03,20,17,3,Earned
EMP0317,2026-03,20,18,2,Earned
EMP0318,2026-03,20,17,3,Casual
EMP0320,2026-03,20,20,0,None
EMP0322,2026-03,20,19,1,Earned
EMP0323,2026-03,20,17,3,Earned
EMP0324,2026-03,20,20,0,None
EMP0327,2026-03,20,18,2,Earned
EMP0330,2026-03,20,16,4,Unpaid
EMP0331,2026-03,20,17,3,Sick
EMP0332,2026-03,20,19,1,Unpaid
EMP0333,2026-03,20,18,2,Casual
EMP0334,2026-03,20,17,3,Sick
EMP0337,2026-03,20,18,2,Unpaid
EMP0338,2026-03,20,19,1,Sick
EMP0339,2026-03,20,19,1,Earned
EMP0340,2026-03,20,19,1,Unpaid
EMP0343,2026-03,20,17,3,Casual
EMP0344,2026-03,20,19,1,Casual
EMP0347,2026-03,20,20,0,None
EMP0349,2026-03,20,20,0,None
EMP0350,2026-03,20,18,2,None
EMP0352,2026-03,20,17,3,None
EMP0353,2026-03,20,15,5,Earned
EMP0356,2026-03,20,19,1,None
EMP0357,2026-03,20,18,2,Casual
EMP0358,2026-03,20,19,1,Earned
EMP0359,2026-03,20,20,0,None
EMP0361,2026-03,20,18,2,None
EMP0362,2026-03,20,20,0,None
EMP0363,2026-03,20,18,2,Sick
EMP0365,2026-03,20,19,1,Sick
EMP0371,2026-03,20,20,0,None
EMP0372,2026-03,20,16,4,Unpaid
EMP0374,2026-03,20,18,2,Sick
EMP0377,2026-03,20,19,1,Earned
EMP0379,2026-03,20,19,1,None
EMP0381,2026-03,20,19,1,Unpaid
EMP0383,2026-03,20,18,2,Unpaid
EMP0386,2026-03,20,20,0,None
EMP0387,2026-03,20,19,1,Sick
EMP0388,2026-03,20,18,2,Sick
EMP0389,2026-03,20,19,1,Sick
EMP0390,2026-03,20,18,2,None
EMP0392,2026-03,20,15,5,Earned
EMP0394,2026-03,20,17,3,Unpaid
EMP0395,2026-03,20,20,0,None
EMP0396,2026-03,20,18,2,Unpaid
EMP0397,2026-03,20,20,0,None
EMP0398,2026-03,20,18,2,Earned
EMP0400,2026-03,20,18,2,None
EMP0401,2026-03,20,18,2,Unpaid
EMP0402,2026-03,20,18,2,None
EMP0403,2026-03,20,16,4,Casual
EMP0404,2026-03,20,16,4,Earned
EMP0405,2026-03,20,20,0,None
EMP0407,2026-03,20,20,0,None
EMP0408,2026-03,20,19,1,None
EMP0411,2026-03,20,20,0,None
EMP0412,2026-03,20,18,2,Unpaid
EMP0415,2026-03,20,17,3,Sick
EMP0416,2026-03,20,20,0,None
EMP0417,2026-03,20,20,0,None
EMP0418,2026-03,20,17,3,None
EMP0419,2026-03,20,20,0,None
EMP0004,2026-04,22,20,2,Earned
EMP0006,2026-04,22,19,3,Unpaid
EMP0007,2026-04,22,19,3,Unpaid
EMP0009,2026-04,22,20,2,Unpaid
EMP0010,2026-04,22,20,2,Unpaid
EMP0011,2026-04,22,21,1,Casual
EMP0013,2026-04,22,18,4,Casual
EMP0014,2026-04,22,22,0,None
EMP0015,2026-04,22,22,0,None
EMP0019,2026-04,22,19,3,Casual
EMP0021,2026-04,22,21,1,Unpaid
EMP0023,2026-04,22,20,2,Earned
EMP0024,2026-04,22,20,2,Earned
EMP0025,2026-04,22,19,3,Casual
EMP0026,2026-04,22,18,4,Sick
EMP0027,2026-04,22,21,1,Casual
EMP0028,2026-04,22,21,1,Earned
EMP0029,2026-04,22,19,3,Unpaid
EMP0031,2026-04,22,20,2,Unpaid
EMP0035,2026-04,22,19,3,Unpaid
EMP0036,2026-04,22,21,1,None
EMP0037,2026-04,22,22,0,None
EMP0038,2026-04,22,19,3,Unpaid
EMP0043,2026-04,22,21,1,Unpaid
EMP0044,2026-04,22,21,1,Earned
EMP0045,2026-04,22,19,3,Unpaid
EMP0046,2026-04,22,20,2,Sick
EMP0047,2026-04,22,21,1,Unpaid
EMP0048,2026-04,22,22,0,None
EMP0050,2026-04,22,21,1,Unpaid
EMP0052,2026-04,22,21,1,Unpaid
EMP0055,2026-04,22,20,2,None
EMP0056,2026-04,22,21,1,Casual
EMP0057,2026-04,22,20,2,Casual
EMP0062,2026-04,22,18,4,Sick
EMP0063,2026-04,22,21,1,Casual
EMP0064,2026-04,22,19,3,Earned
EMP0065,2026-04,22,19,3,None
EMP0066,2026-04,22,19,3,None
EMP0070,2026-04,22,21,1,Earned
EMP0071,2026-04,22,20,2,Earned
EMP0073,2026-04,22,21,1,Casual
EMP0076,2026-04,22,22,0,None
EMP0077,2026-04,22,21,1,Sick
EMP0078,2026-04,22,21,1,None
EMP0080,2026-04,22,18,4,Casual
EMP0083,2026-04,22,20,2,Sick
EMP0084,2026-04,22,21,1,Casual
EMP0087,2026-04,22,20,2,Unpaid
EMP0088,2026-04,22,20,2,Unpaid
EMP0089,2026-04,22,21,1,Casual
EMP0092,2026-04,22,22,0,None
EMP0094,2026-04,22,22,0,None
EMP0097,2026-04,22,21,1,None
EMP0098,2026-04,22,21,1,None
EMP0099,2026-04,22,21,1,Casual
EMP0100,2026-04,22,21,1,Sick
EMP0101,2026-04,22,19,3,Unpaid
EMP0102,2026-04,22,19,3,Sick
EMP0104,2026-04,22,20,2,Casual
EMP0105,2026-04,22,21,1,Unpaid
EMP0106,2026-04,22,21,1,Casual
EMP0107,2026-04,22,20,2,Casual
EMP0108,2026-04,22,18,4,Sick
EMP0111,2026-04,22,21,1,Earned
EMP0112,2026-04,22,20,2,None
EMP0113,2026-04,22,19,3,Casual
EMP0115,2026-04,22,20,2,Sick
EMP0117,2026-04,22,21,1,Sick
EMP0118,2026-04,22,20,2,Sick
EMP0120,2026-04,22,20,2,Earned
EMP0121,2026-04,22,19,3,Casual
EMP0122,2026-04,22,22,0,None
EMP0123,2026-04,22,22,0,None
EMP0124,2026-04,22,19,3,Unpaid
EMP0126,2026-04,22,19,3,Earned
EMP0130,2026-04,22,19,3,None
EMP0131,2026-04,22,20,2,Earned
EMP0132,2026-04,22,19,3,None
EMP0133,2026-04,22,20,2,Sick
EMP0134,2026-04,22,19,3,None
EMP0136,2026-04,22,18,4,Casual
EMP0137,2026-04,22,22,0,None
EMP0138,2026-04,22,22,0,None
EMP0139,2026-04,22,20,2,Casual
EMP0140,2026-04,22,19,3,Unpaid
EMP0141,2026-04,22,22,0,None
EMP0142,2026-04,22,20,2,Earned
EMP0146,2026-04,22,21,1,Unpaid
EMP0148,2026-04,22,19,3,Earned
EMP0149,2026-04,22,22,0,None
EMP0150,2026-04,22,19,3,Casual
EMP0152,2026-04,22,21,1,Unpaid
EMP0153,2026-04,22,22,0,None
EMP0154,2026-04,22,22,0,None
EMP0155,2026-04,22,21,1,Sick
EMP0158,2026-04,22,19,3,None
EMP0159,2026-04,22,22,0,None
EMP0162,2026-04,22,22,0,None
EMP0166,2026-04,22,22,0,None
EMP0167,2026-04,22,20,2,Unpaid
EMP0171,2026-04,22,22,0,None
EMP0174,2026-04,22,21,1,None
EMP0175,2026-04,22,21,1,Unpaid
EMP0176,2026-04,22,22,0,None
EMP0177,2026-04,22,21,1,Unpaid
EMP0178,2026-04,22,21,1,Earned
